#!/home/hburchell/.local/bin/rebench ProfilersBench16.conf
# Execution Start: 2023-05-22T05:09:52.503279+00:00
# Environment: {"userName": "hburchell", "manualRun": true, "hostName": "localhost.localdomain", "osType": "Linux", "memory": 31275761664, "denoise": {}, "cpu": "AMD Ryzen 5 3600 6-Core Processor", "clockSpeed": 3599999000, "software": [{"name": "kernel", "version": "#1 SMP PREEMPT_DYNAMIC Tue May 9 17:09:15 UTC 2023"}, {"name": "kernel-release", "version": "5.14.0-284.11.1.el9_2.x86_64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": "https://github.com/HumphreyHCB/AWFY-Profilers.git", "branchOrTag": "master", "commitId": "e9852e5dfad7150eaaaed44213cd54aaba8425a5", "commitMsg": "added more profiler and xml processing\n", "authorName": "Humphrey Burchell", "committerName": "Humphrey Burchell", "authorEmail": "humphreyburchell@gmail.com", "committerEmail": "humphreyburchell@gmail.com"}
1	1	44.530000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	2	27.197000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	3	27.196000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	4	26.954000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	5	27.032000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	6	27.120000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	7	27.655000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	8	27.568000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	9	28.051000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	10	28.690000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	11	27.543000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	12	27.831000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	13	27.753000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	14	27.635000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	15	27.636000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	16	28.297000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	17	28.009000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	18	30.784000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	19	28.899000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	20	28.709000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	21	30.439000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	22	29.144000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	23	27.557000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	24	27.554000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	25	27.695000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	26	27.637000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	27	27.797000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	28	27.759000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	29	27.805000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	30	27.844000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	31	27.915000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	32	29.285000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	33	28.354000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	34	28.356000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	35	28.358000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	36	28.324000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	37	28.468000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	38	28.299000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	39	28.109000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	40	28.548000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	41	27.951000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	42	28.329000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	43	34.993000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	44	27.363000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	45	27.889000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	46	27.259000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	47	27.474000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	48	28.041000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	49	27.616000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	50	27.287000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	51	27.548000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	52	27.433000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	53	27.352000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	54	27.300000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	55	27.925000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	56	27.581000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	57	27.220000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	58	27.442000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	59	27.514000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	60	27.144000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	61	27.429000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	62	27.491000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	63	31.675000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	64	27.142000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	65	27.128000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	66	27.191000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	67	27.318000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	68	27.872000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	69	26.979000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	70	26.852000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	71	26.759000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	72	27.125000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	73	27.144000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	74	27.089000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	75	27.208000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	76	27.233000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	77	26.938000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	78	28.627000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	79	27.190000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	80	27.135000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	81	26.896000	ms	total	Towers	Java8U66	YourKitTests	600	1			
1	82	27.597000	ms	total	Towers	Java8U66	YourKitTests	600	1			
