#!/home/hburchell/.local/bin/rebench ProfilersBench.conf
# Execution Start: 2023-05-06T18:36:54.070030+00:00
# Environment: {"userName": "hburchell", "manualRun": true, "hostName": "localhost.localdomain", "osType": "Linux", "memory": 31268323328, "denoise": {}, "cpu": "AMD Ryzen 5 3600 6-Core Processor", "clockSpeed": 3599999000, "software": [{"name": "kernel", "version": "#1 SMP PREEMPT_DYNAMIC Wed Mar 1 22:02:24 UTC 2023"}, {"name": "kernel-release", "version": "5.14.0-162.18.1.el9_1.x86_64"}, {"name": "architecture", "version": "x86_64"}]}
# Source: {"repoURL": "https://github.com/HumphreyHCB/AWFY-Profilers.git", "branchOrTag": "master", "commitId": "752bf7b67d48013a2130ac31c85b1ecf09abae3a", "commitMsg": "made the args simlulare the ones used in AWFY\n", "authorName": "Humphrey Burchell", "committerName": "Humphrey Burchell", "authorEmail": "humphreyburchell@gmail.com", "committerEmail": "humphreyburchell@gmail.com"}
1	1	92.701000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	2	78.177000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	3	79.009000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	4	79.059000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	5	78.935000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	6	83.449000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	7	78.368000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	8	79.918000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	9	81.363000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	10	77.668000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	11	79.182000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	12	78.466000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	13	80.255000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	14	80.550000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	15	84.299000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	16	82.804000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	17	84.006000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	18	79.716000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	19	81.121000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	20	79.629000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	21	80.555000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	22	80.370000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	23	79.709000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	24	80.104000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	25	80.760000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	26	81.030000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	27	79.094000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	28	79.231000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	29	80.420000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	30	78.902000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	31	78.596000	ms	total	Permute	Java8U66	asyncTests	1000	1			
1	32	78.365000	ms	total	Permute	Java8U66	asyncTests	1000	1			
